# initial_tempo=120 bpm
# tempo_change_tick=0 bpm=120
# tempo_change_tick=0 bpm=162
# tempo_change_tick=0 bpm=162
# tempo_change_tick=0 bpm=162
time_ms,key,shift
47963,6,1
48333,c,0
48333,g,0
48333,9,1
48518,w,0
48704,d,0
48704,z,0
48704,w,1
48889,Ctrl+r,1
49074,g,0
49074,w,0
49259,l,0
49259,w,1
49444,z,0
49444,e,1
49630,z,1
49630,p,1
50000,z,0
50000,o,1
50185,o,0
50370,d,1
50370,y,1
50370,w,0
50370,9,1
50370,8,0
50741,9,1
50741,w,0
50741,8,0
50926,t,0
50926,s,0
51481,d,1
51481,y,1
51481,9,1
51481,8,0
51481,w,0
52037,h,0
52037,o,0
52037,9,1
52037,8,0
52037,w,0
52593,l,0
52593,s,0
52593,w,0
52593,9,1
52593,8,0
52963,d,0
52963,z,0
53148,9,1
53148,8,0
53148,w,0
53333,z,1
53333,d,1
53333,w,1
53333,9,1
53333,t,0
53889,z,0
53889,d,0
53889,w,1
53889,9,1
53889,t,0
54444,j,1
54444,p,1
54444,t,0
54444,w,1
54444,9,1
54815,e,1
54815,q,0
54815,9,0
55000,i,0
55000,g,0
55370,e,1
55370,q,0
55370,9,0
55555,y,1
55555,d,1
55926,d,0
55926,y,0
55926,9,0
55926,q,0
55926,e,1
56296,d,1
56296,y,1
56296,8,0
56296,9,1
56296,w,0
56667,9,1
56667,8,0
56667,w,0
56852,t,0
56852,s,0
57407,d,1
57407,y,1
57407,9,1
57407,8,0
57407,w,0
57963,h,0
57963,o,0
57963,w,0
57963,8,0
57963,9,1
58518,l,0
58518,s,0
58518,w,0
58518,9,1
58518,8,0
58889,d,0
58889,z,0
59074,w,0
59074,8,0
59074,9,1
59259,z,1
59259,d,1
59259,w,1
59259,9,1
59259,t,0
59815,v,0
59815,h,0
59815,w,1
59815,9,1
59815,t,0
60370,c,0
60370,g,0
60370,t,0
60370,w,1
60370,9,1
60741,q,0
60741,e,1
60741,y,0
60926,d,0
60926,z,0
61296,e,1
61296,q,0
61296,y,0
61481,h,1
61481,v,1
61852,v,0
61852,h,0
61852,e,1
61852,q,0
61852,y,0
62222,h,1
62222,8,0
62222,1,0
62315,h,0
62407,s,0
62500,j,1
62593,h,0
62593,5,0
62593,1,0
62685,s,0
62778,h,1
62778,8,0
62870,h,0
62963,s,0
62963,1,0
63055,l,0
63148,h,0
63148,5,0
63241,s,0
63333,j,1
63333,1,0
63333,8,0
63426,s,0
63518,z,1
63611,s,0
63704,z,0
63704,5,0
63704,1,0
63796,z,1
63889,z,0
63889,8,0
63981,j,1
64074,g,0
64074,1,0
64167,j,1
64259,h,1
64259,5,0
64352,h,0
64444,g,0
64444,1,0
64444,8,0
64537,h,0
64630,g,0
64630,8,0
64722,d,1
64815,d,0
64815,1,0
64907,d,1
64907,8,0
65000,d,0
65000,1,0
65093,p,1
65093,8,0
65185,w,1
65185,5,1
65185,Ctrl+w,1
65278,t,0
65370,y,1
65463,o,1
65555,t,0
65555,2,1
65555,Ctrl+w,1
65648,y,1
65741,o,1
65741,5,1
65833,s,0
65926,y,1
65926,Ctrl+w,1
66018,o,1
66111,s,0
66111,2,1
66204,d,1
66296,i,0
66296,6,1
66296,Ctrl+r,1
66389,p,1
66481,d,0
66574,g,0
66667,p,1
66667,4,0
66667,Ctrl+r,1
66759,d,0
66852,g,0
66852,6,1
66944,j,1
67037,d,0
67037,Ctrl+r,1
67130,g,0
67222,j,1
67222,4,0
67315,z,0
67407,c,0
67407,6,1
67407,Ctrl+r,1
67500,z,1
67593,z,0
67593,6,1
67685,l,0
67778,j,1
67778,Ctrl+r,1
67870,l,0
67870,6,1
67963,z,0
67963,Ctrl+r,1
68055,c,0
68055,6,1
68148,z,1
68148,8,0
68148,1,0
68241,c,0
68333,z,1
68426,l,0
68518,h,0
68518,5,0
68518,1,0
68611,l,0
68704,z,0
68704,8,0
68796,z,1
68889,z,0
68889,1,0
68981,j,1
69074,g,0
69074,5,0
69167,j,1
69259,l,0
69259,1,0
69259,8,0
69352,z,0
69444,l,0
69537,h,1
69630,d,1
69630,5,0
69630,1,0
69722,h,1
69815,j,1
69815,8,0
69907,l,0
70000,j,1
70000,1,0
70093,h,0
70185,d,0
70185,5,0
70278,h,0
70370,h,1
70370,1,0
70370,8,0
70463,h,0
70555,g,0
70555,8,0
70648,d,1
70741,h,0
70741,1,0
70833,g,0
70833,8,0
70926,d,1
70926,1,0
71018,d,0
71018,8,0
71111,d,1
71111,h,1
71111,5,1
71111,Ctrl+w,1
71204,s,0
71296,o,1
71389,l,0
71389,h,1
71481,s,0
71481,2,1
71481,Ctrl+w,1
71574,o,1
71667,d,1
71667,h,1
71667,5,1
71759,s,0
71852,o,1
71852,Ctrl+w,1
71944,l,0
71944,h,1
72037,s,0
72037,2,1
72130,o,1
72222,g,0
72222,j,1
72222,6,1
72222,Ctrl+r,1
72315,d,0
72407,p,1
72500,z,0
72500,j,1
72593,d,0
72593,4,0
72593,Ctrl+r,1
72685,p,1
72778,j,1
72778,z,1
72778,6,1
72870,d,0
72963,p,1
72963,Ctrl+r,1
73055,c,0
73055,j,1
73148,d,0
73148,4,0
73241,p,1
73333,i,0
73333,6,1
73333,Ctrl+r,1
73426,p,1
73518,d,0
73518,6,1
73611,g,0
73704,j,1
73704,Ctrl+r,1
73796,z,0
73796,6,1
73889,c,0
73889,Ctrl+r,1
73981,b,1
73981,6,1
74074,h,0
74074,8,0
74074,1,0
74167,d,1
74259,s,0
74352,d,1
74444,o,0
74444,1,0
74444,2,1
74537,s,0
74630,y,1
74630,8,0
74722,o,0
74815,t,0
74815,1,0
74907,o,0
75000,y,1
75000,2,1
75093,o,0
75185,s,0
75185,8,0
75185,1,0
75278,h,0
75370,g,0
75463,d,1
75555,h,0
75555,1,0
75555,2,1
75648,d,1
75741,s,0
75741,8,0
75833,d,1
75926,o,0
75926,1,0
76018,s,0
76111,y,1
76111,2,1
76204,o,0
76296,t,0
76296,1,0
76296,8,0
76389,o,0
76481,y,1
76481,8,0
76574,o,0
76667,s,0
76667,1,0
76759,h,0
76759,8,0
76852,g,0
76852,1,0
76944,d,1
76944,8,0
77037,g,1
77037,8,1
77037,1,1
77130,s,1
77222,s,0
77315,s,1
77407,p,1
77407,1,1
77407,4,1
77500,s,1
77593,i,1
77593,8,1
77685,s,1
77778,t,1
77778,1,1
77870,s,1
77963,s,0
77963,4,1
78055,p,1
78148,i,1
78148,8,1
78148,1,1
78241,p,1
78333,s,0
78426,g,0
78518,g,1
78518,4,1
78518,Ctrl+r,1
78611,s,1
78704,s,0
78704,6,1
78796,s,1
78889,p,1
78889,Ctrl+r,1
78981,s,1
79074,t,1
79074,4,1
79167,s,1
79259,i,1
79259,6,1
79259,Ctrl+r,1
79352,s,1
79444,s,0
79444,6,1
79537,s,1
79630,g,1
79630,Ctrl+r,1
79722,j,1
79722,6,1
79815,l,0
79815,Ctrl+r,1
79907,l,1
79907,6,1
80000,h,0
80000,8,0
80000,1,0
80093,d,1
80185,s,0
80278,d,1
80370,o,0
80370,1,0
80370,2,1
80463,s,0
80555,y,1
80555,8,0
80648,o,0
80741,t,0
80741,1,0
80833,o,0
80926,y,1
80926,2,1
81018,o,0
81111,s,0
81111,1,0
81111,8,0
81204,h,0
81296,g,0
81389,d,1
81481,h,0
81481,1,0
81481,2,1
81574,d,1
81667,s,0
81667,8,0
81759,d,1
81852,o,0
81852,1,0
81944,s,0
82037,y,1
82037,2,1
82130,o,0
82222,t,0
82222,1,0
82222,8,0
82315,o,0
82407,y,1
82407,8,0
82500,o,0
82593,s,0
82593,1,0
82685,h,0
82685,8,0
82778,g,0
82778,1,0
82870,d,1
82870,8,0
82963,s,0
82963,g,1
82963,s,1
82963,8,1
82963,6,1
82963,4,1
82963,1,1
84444,p,1
84444,s,1
84444,g,1
84444,6,1
84444,4,1
84444,Ctrl+r,1
85000,Ctrl+r,1
85000,4,1
85000,6,1
85555,4,1
85555,Ctrl+r,1
85648,6,1
85741,Ctrl+r,1
85833,6,1
85926,l,0
85926,q,0
85926,4,0
86018,h,1
86111,g,0
86204,s,0
86296,i,0
86296,4,0
86296,8,0
86389,o,0
86481,o,1
86481,q,0
86574,s,0
86667,l,0
86667,4,0
86759,h,1
86852,g,0
86852,8,0
86944,s,0
87037,i,0
87037,q,0
87037,4,0
