# initial_tempo=120 bpm
# tempo_change_tick=0 bpm=120
# tempo_change_tick=0 bpm=105
# tempo_change_tick=0 bpm=105
# tempo_change_tick=0 bpm=105
time_ms,key,shift
56857,Ctrl+i,1
56857,9,1
56857,7,0
56857,7,0
57143,8,1
57143,8,1
57143,0,0
57286,Ctrl+i,1
57286,h,1
57429,h,1
57429,Ctrl+i,1
57429,8,1
57429,8,1
57429,w,1
57714,r,0
57857,h,1
57857,Ctrl+i,1
58000,Ctrl+i,1
58000,h,1
58000,u,0
58286,7,0
58286,y,1
58429,Ctrl+i,1
58429,h,1
58571,Ctrl+i,1
58571,h,1
58571,r,0
58571,7,0
58714,e,1
58857,6,1
59000,Ctrl+i,1
59000,h,1
59143,Ctrl+i,1
59143,h,1
59143,q,1
59143,4,1
59429,5,1
59429,w,1
59571,h,1
59571,Ctrl+i,1
59714,h,1
59714,Ctrl+i,1
59714,5,1
59714,9,1
60000,w,1
60143,Ctrl+i,1
60143,h,1
60286,h,1
60286,Ctrl+i,1
60286,t,1
60571,4,1
60571,r,0
60714,Ctrl+i,1
60714,h,1
60857,Ctrl+i,1
60857,h,1
60857,e,1
60857,4,1
61000,q,1
61143,7,0
61286,Ctrl+i,1
61286,h,1
61429,Ctrl+i,1
61429,h,1
61429,9,1
61429,9,1
61714,8,1
61714,0,0
62000,w,1
62000,0,0
62286,r,0
62857,h,0
63143,Ctrl+i,1
63143,h,1
64000,w,1
64000,w,1
64000,5,1
64000,5,1
64286,a,0
64286,w,1
64286,w,1
64286,5,1
64286,5,1
64571,a,0
64714,p,1
64857,o,1
65000,i,1
65143,o,1
65143,4,1
65143,4,1
65143,q,1
65143,q,1
65286,i,1
65429,q,1
65429,q,1
65429,4,1
65429,4,1
65571,i,1
65714,w,1
65714,w,1
65714,5,1
65714,5,1
65857,o,1
66000,a,0
66000,r,0
66000,r,0
66000,7,0
66000,7,0
66143,p,1
66286,a,0
66286,8,1
66286,8,1
66286,t,1
66286,t,1
66429,p,1
66571,8,1
66571,8,1
66571,t,1
66571,t,1
66714,p,1
67000,o,1
67143,p,1
67286,a,0
67429,7,0
67429,r,0
67571,a,0
67714,p,1
67714,7,0
67714,r,0
68000,o,1
68000,e,1
68000,6,1
68143,o,1
68286,p,1
68286,q,1
68286,4,1
68429,a,0
68571,5,1
68571,w,1
68857,d,1
68857,a,0
68857,5,1
68857,w,1
69000,p,1
69000,s,1
69143,a,0
69143,d,1
69286,p,1
69286,s,1
69429,o,1
69429,a,0
69571,p,1
69571,i,1
69714,o,1
69714,a,0
69714,4,1
69714,q,1
69857,i,1
69857,p,1
70000,4,1
70000,q,1
70143,p,1
70143,i,1
70286,7,0
70286,r,0
70429,d,1
70429,p,1
70571,d,1
70571,a,0
70571,9,1
70571,y,1
70714,p,1
70714,s,1
70857,d,1
70857,a,0
70857,t,1
70857,8,1
71000,s,1
71000,p,1
71143,u,0
71143,0,0
71286,p,1
71286,s,1
71571,o,1
71571,o,1
71714,p,1
71714,p,1
71857,a,0
71857,a,0
72000,i,1
72000,q,1
72143,a,0
72143,a,0
72286,p,1
72286,p,1
72286,9,1
72286,y,1
72571,o,1
72571,o,1
72571,t,1
72571,8,1
72714,p,1
72714,p,1
72857,e,1
72857,6,1
73000,a,0
73000,a,0
73143,w,1
73143,w,1
73143,5,1
73143,5,1
73429,d,1
73429,5,1
73429,5,1
73429,w,1
73429,w,1
73714,a,0
74000,g,1
74286,g,1
74286,y,1
74286,y,1
74286,9,1
74286,9,1
74571,y,1
74571,y,1
74571,9,1
74571,9,1
74857,d,1
74857,q,1
74857,i,1
75143,s,1
75143,y,1
75143,9,1
75429,a,0
75429,r,0
75429,r,0
75429,7,0
75429,7,0
75714,o,1
75714,r,0
75714,r,0
75714,7,0
75714,7,0
76000,a,0
76286,d,1
76571,d,1
76571,5,1
76571,w,1
76857,5,1
76857,w,1
77143,r,0
77143,7,0
77429,g,1
77429,9,1
77429,y,1
77714,f,0
77714,t,1
77714,8,1
78000,d,1
78000,8,1
78000,t,1
78143,s,1
78714,f,0
78857,f,0
78857,8,1
78857,t,1
79143,d,1
79143,8,1
79143,t,1
79286,s,1
79429,5,1
79429,w,1
79571,p,1
79714,6,1
79714,e,1
79857,d,1
80000,9,1
80000,y,1
80286,y,1
80286,9,1
80857,h,0
81143,y,1
81143,9,1
81429,t,1
81429,8,1
81714,7,0
81714,r,0
82286,h,1
82286,9,1
82286,5,1
82286,5,1
82571,h,1
82571,w,1
82571,5,1
82571,5,1
82857,r,0
83143,d,1
83143,t,1
83429,g,1
83429,r,0
83429,4,1
83429,4,1
83571,h,1
83714,g,1
83714,4,1
83714,4,1
83714,e,1
83857,f,0
83857,q,1
84000,d,1
84000,5,1
84000,5,1
84286,7,0
84286,7,0
84286,9,1
84429,d,1
84571,f,0
84571,0,0
84571,8,1
84571,8,1
84714,d,1
84857,s,1
84857,8,1
84857,8,1
84857,w,1
85000,d,1
85143,f,0
85143,r,0
85286,d,1
85429,a,0
85429,u,0
85571,s,1
85714,d,1
85714,7,0
85714,y,1
85857,f,0
86000,d,1
86000,r,0
86000,7,0
86143,a,0
86143,e,1
86286,s,1
86286,6,1
86571,q,1
86571,4,1
86857,h,1
86857,5,1
86857,w,1
87143,h,1
87143,9,1
87143,5,1
87429,w,1
87714,d,1
87714,t,1
87857,d,1
88000,g,1
88000,r,0
88000,4,1
88143,h,1
88286,g,1
88286,e,1
88286,4,1
88429,f,0
88429,q,1
88571,d,1
88571,7,0
88857,9,1
88857,9,1
89000,d,1
89143,f,0
89143,0,0
89143,8,1
89429,h,1
